record_id,source,issue_type,decision,reason,original_value,corrected_value
stations#BMU,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#BMU,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#BMU,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#SFG,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#SFG,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#SFG,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#KLX,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#KLX,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#KLX,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#CLVR,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#CLVR,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#CLVR,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#KVR,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#KVR,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#KVR,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#GVN,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#GVN,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#GVN,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#KJKD,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#KJKD,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#KJKD,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#PCLS,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#PCLS,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#PCLS,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#PCLS,stations,MISSING_GEOMETRY,INVESTIGATE,No coordinates available; OSM enrichment step required,,
stations#BJU,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#BJU,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#BJU,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#DMO,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#DMO,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#DMO,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#ADD,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#ADD,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#ADD,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#RNO,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#RNO,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#RNO,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#VMC,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#VMC,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#VMC,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#VMC,stations,MISSING_GEOMETRY,INVESTIGATE,No coordinates available; OSM enrichment step required,,
stations#PLJ,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#PLJ,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#PLJ,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#BDX,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#BDX,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#BDX,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#BDX,stations,MISSING_GEOMETRY,INVESTIGATE,No coordinates available; OSM enrichment step required,,
stations#TRO,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#TRO,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#TRO,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#JMG,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#JMG,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#JMG,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#JMSY,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#JMSY,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#JMSY,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#JMSY,stations,MISSING_GEOMETRY,INVESTIGATE,No coordinates available; OSM enrichment step required,,
stations#AHLR,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#AHLR,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#AHLR,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#TEL,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#TEL,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#TEL,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#CU,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#CU,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#CU,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#PSDA,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#PSDA,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#PSDA,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#SANR,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#SANR,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#SANR,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#CC,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#CC,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#CC,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#KMPT,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#KMPT,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#KMPT,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#HSP,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#HSP,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#HSP,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#NNPR,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#NNPR,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#NNPR,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#MW,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#MW,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#MW,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#KUY,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#KUY,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#KUY,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#PLL,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#PLL,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#PLL,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#MNY,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#MNY,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#MNY,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#LDY,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#LDY,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#LDY,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#PLPM,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#PLPM,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#PLPM,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#OTP,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#OTP,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#OTP,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#MNUR,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#MNUR,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#MNUR,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#ZRDE,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#ZRDE,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#ZRDE,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#SV,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#SV,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#SV,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#PCK,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#PCK,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#PCK,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#DDA,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#DDA,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#DDA,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#CW,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#CW,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#CW,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
stations#EKMA,stations,MISSING_VALUE,INVESTIGATE,Property 'state' is null — enrichment may fill this later,None,
stations#EKMA,stations,MISSING_VALUE,INVESTIGATE,Property 'zone' is null — enrichment may fill this later,None,
stations#EKMA,stations,MISSING_VALUE,INVESTIGATE,Property 'address' is null — enrichment may fill this later,None,
