number,name,type,type_canonical,zone,from_station_code,from_station_name,to_station_code,to_station_name,distance,duration_h,duration_m,arrival,departure,return_train,sleeper,third_ac,second_ac,first_ac,first_class,chair_car
47158,Falaknuma Lingampalli MMTS,Hyd,Hyderabad Suburban,SCR,FM,KACHEGUDA FALAKNUMA,LPI,LINGAMPALLI,37,1,10,13:15:00,12:05:00,47159,0,0,0,0,1,0
47159,Lingampalli Falaknuma MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,FM,KACHEGUDA FALAKNUMA,37,1,15,22:15:00,21:00:00,47160,0,0,0,0,0,0
47160,Falaknuma Lingampalli MMTS,Hyd,Hyderabad Suburban,SCR,FM,KACHEGUDA FALAKNUMA,LPI,LINGAMPALLI,37,1,15,14:40:00,13:25:00,47159,0,0,0,0,0,0
47161,Falaknuma Lingampalli MMTS,Hyd,Hyderabad Suburban,SCR,FM,KACHEGUDA FALAKNUMA,LPI,LINGAMPALLI,37,1,15,16:05:00,14:50:00,,0,0,0,0,0,0
47162,Falaknuma Lingampalli MMTS,Hyd,Hyderabad Suburban,SCR,FM,KACHEGUDA FALAKNUMA,LPI,LINGAMPALLI,37,1,25,17:50:00,16:25:00,,0,0,0,0,0,0
47163,Falaknuma Lingampalli MMTS,Hyd,Hyderabad Suburban,SCR,FM,KACHEGUDA FALAKNUMA,LPI,LINGAMPALLI,37,1,15,18:15:00,17:00:00,,0,0,0,0,0,0
47164,Falaknuma Lingampalli MMTS,Hyd,Hyderabad Suburban,SCR,FM,KACHEGUDA FALAKNUMA,LPI,LINGAMPALLI,37,1,25,19:05:00,17:40:00,,0,0,0,0,0,0
47165,Falaknuma Lingampalli MMTS,Hyd,Hyderabad Suburban,SCR,FM,KACHEGUDA FALAKNUMA,LPI,LINGAMPALLI,37,1,15,11:15:00,10:00:00,,0,0,0,0,0,0
47166,Falaknuma Lingampalli MMTS,Hyd,Hyderabad Suburban,SCR,FM,KACHEGUDA FALAKNUMA,LPI,LINGAMPALLI,37,1,15,20:05:00,18:50:00,,0,0,0,0,0,0
47168,Secunderabad Lingampalli MMTS,Hyd,Hyderabad Suburban,SCR,FM,KACHEGUDA FALAKNUMA,SC,SECUNDERABAD JN,14,0,30,23:15:00,22:45:00,,0,0,0,0,0,0
47170,Falaknuma Lingampalli MMTS,Hyd,Hyderabad Suburban,SCR,FM,KACHEGUDA FALAKNUMA,LPI,LINGAMPALLI,37,1,15,22:45:00,21:30:00,47171,0,0,0,0,0,0
47171,Lingampalli Falaknuma MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,FM,KACHEGUDA FALAKNUMA,37,1,15,06:05:00,04:50:00,47170,0,0,0,0,0,0
47124,Hyderabad Lingampalli MMTS,Hyd,Hyderabad Suburban,SCR,HYB,HYDERABAD DECCAN,LPI,LINGAMPALLI,25,0,40,22:00:00,21:20:00,,0,0,0,0,0,0
47125,Hyderabad Lingampalli MMTS,Hyd,Hyderabad Suburban,SCR,HYB,HYDERABAD DECCAN,LPI,LINGAMPALLI,25,0,40,22:30:00,21:50:00,47126,0,0,0,0,0,0
47143,Lingampalli Hyderabad MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,HYB,HYDERABAD DECCAN,25,0,55,19:20:00,18:25:00,,0,0,0,0,0,0
47144,Lingampalli Hyderabad MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,HYB,HYDERABAD DECCAN,25,0,40,19:35:00,18:55:00,,0,0,0,0,0,0
47145,Lingampalli Hyderabad MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,HYB,HYDERABAD DECCAN,25,0,40,20:30:00,19:50:00,,0,0,0,0,0,0
47146,Lingampalli Hyderabad MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,HYB,HYDERABAD DECCAN,25,0,40,21:30:00,20:50:00,,0,0,0,0,0,0
47147,Lingampalli Hyderabad MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,HYB,HYDERABAD DECCAN,25,0,40,22:20:00,21:40:00,,0,0,0,0,0,0
47148,Lingampalli Hyderabad MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,HYB,HYDERABAD DECCAN,25,0,40,22:50:00,22:10:00,,0,0,0,0,0,0
47174,Lingampalli Falaknuma MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,FM,KACHEGUDA FALAKNUMA,37,1,20,08:30:00,07:10:00,,0,0,0,0,0,0
47175,Lingampalli Falaknuma MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,FM,KACHEGUDA FALAKNUMA,37,1,15,09:00:00,07:45:00,,0,0,0,0,0,0
47176,Lingampalli Falaknuma MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,FM,KACHEGUDA FALAKNUMA,37,1,15,09:45:00,08:30:00,,0,0,0,0,0,0
47177,Lingampalli Falaknuma MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,FM,KACHEGUDA FALAKNUMA,37,1,25,10:25:00,09:00:00,,0,0,0,0,0,0
47178,Lingampalli Falaknuma MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,FM,KACHEGUDA FALAKNUMA,37,1,15,10:40:00,09:25:00,,0,0,0,0,0,0
47179,Lingampalli Falaknuma MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,FM,KACHEGUDA FALAKNUMA,40,1,20,12:00:00,10:40:00,,0,0,0,0,0,0
47180,Lingampalli Falaknuma MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,FM,KACHEGUDA FALAKNUMA,37,1,15,13:15:00,12:00:00,,0,0,0,0,0,0
47181,Lingampalli Falaknuma MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,FM,KACHEGUDA FALAKNUMA,37,1,15,13:55:00,12:40:00,,0,0,0,0,0,0
47182,Lingampalli Falaknuma MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,FM,KACHEGUDA FALAKNUMA,37,1,15,14:35:00,13:20:00,,0,0,0,0,0,0
47183,Lingampalli Falaknuma MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,FM,KACHEGUDA FALAKNUMA,37,1,15,15:45:00,14:30:00,,0,0,0,0,0,0
47184,Lingampalli Falaknuma MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,FM,KACHEGUDA FALAKNUMA,37,1,10,16:05:00,14:55:00,,0,0,0,0,0,0
47185,Lingampalli Falaknuma MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,FM,KACHEGUDA FALAKNUMA,37,1,20,16:40:00,15:20:00,,0,0,0,0,0,0
47187,Lingampalli Falaknuma MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,FM,KACHEGUDA FALAKNUMA,37,1,20,18:30:00,17:10:00,,0,0,0,0,0,0
47188,Lingampalli Falaknuma Matrabhoomi Ladies MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,FM,KACHEGUDA FALAKNUMA,37,1,15,19:10:00,17:55:00,,0,0,0,0,0,0
47189,Lingampalli Falaknuma MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,FM,KACHEGUDA FALAKNUMA,37,1,10,12:35:00,11:25:00,,0,0,0,0,0,0
47190,Lingampalli-Falaknuma Matrubhoomi Ladies Spl MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,FM,KACHEGUDA FALAKNUMA,37,1,15,19:55:00,18:40:00,,0,0,0,0,0,0
47191,Lingampalli Falaknuma MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,FM,KACHEGUDA FALAKNUMA,37,1,20,20:35:00,19:15:00,,0,0,0,0,0,0
47192,Lingampalli Falaknuma MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,FM,KACHEGUDA FALAKNUMA,37,1,10,21:20:00,20:10:00,,0,0,0,0,0,0
47195,Lingampalli Secunderabad MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,SC,SECUNDERABAD JN,23,0,45,23:15:00,22:30:00,,0,0,0,0,0,0
47196,Secunderabad Hyderabad MMTS,Hyd,Hyderabad Suburban,SCR,SC,SECUNDERABAD JN,HYB,HYDERABAD DECCAN,8,0,25,05:35:00,05:10:00,,0,0,0,0,0,0
47197,Falaknuma Hyderabad MMTS,Hyd,Hyderabad Suburban,SCR,FM,KACHEGUDA FALAKNUMA,HYB,HYDERABAD DECCAN,22,1,0,09:45:00,08:45:00,,0,0,0,0,0,0
47198,Falaknuma Secunderabad MMTS,Hyd,Hyderabad Suburban,SCR,FM,KACHEGUDA FALAKNUMA,LPI,LINGAMPALLI,37,1,20,12:30:00,11:10:00,,0,0,0,0,0,0
47199,Falaknuma Hyderabad MMTS,Hyd,Hyderabad Suburban,SCR,FM,KACHEGUDA FALAKNUMA,HYB,HYDERABAD DECCAN,22,1,5,14:45:00,13:40:00,,0,0,0,0,0,0
47200,Falaknuma Hyderabad MMTS,Hyd,Hyderabad Suburban,SCR,FM,KACHEGUDA FALAKNUMA,HYB,HYDERABAD DECCAN,22,1,15,15:30:00,14:15:00,,0,0,0,0,0,0
47201,Falaknuma Hyderabad MMTS,Hyd,Hyderabad Suburban,SCR,FM,KACHEGUDA FALAKNUMA,HYB,HYDERABAD DECCAN,22,1,5,17:05:00,16:00:00,,0,0,0,0,0,0
47202,Falaknuma Hyderabad MMTS,Hyd,Hyderabad Suburban,SCR,FM,KACHEGUDA FALAKNUMA,HYB,HYDERABAD DECCAN,22,1,0,21:10:00,20:10:00,,0,0,0,0,0,0
47203,Falaknuma Lingampalli MMTS,Hyd,Hyderabad Suburban,SCR,FM,KACHEGUDA FALAKNUMA,LPI,LINGAMPALLI,37,1,15,22:00:00,20:45:00,,0,0,0,0,0,0
47204,Falaknuma Secunderabad MMTS,Hyd,Hyderabad Suburban,SCR,FM,KACHEGUDA FALAKNUMA,SC,SECUNDERABAD JN,14,0,30,23:00:00,22:30:00,47205,0,0,0,0,0,0
47206,HYB Falaknuma Local,Hyd,Hyderabad Suburban,SCR,HYB,HYDERABAD DECCAN,FM,KACHEGUDA FALAKNUMA,22,1,15,06:55:00,05:40:00,,0,0,0,0,0,0
47208,Hyderabad Falaknuma MMTS,Hyd,Hyderabad Suburban,SCR,HYB,HYDERABAD DECCAN,FM,KACHEGUDA FALAKNUMA,22,1,10,11:00:00,09:50:00,,0,0,0,0,0,0
47209,Hyderabad Falaknuma MMTS,Hyd,Hyderabad Suburban,SCR,HYB,HYDERABAD DECCAN,FM,KACHEGUDA FALAKNUMA,22,1,5,13:35:00,12:30:00,,0,0,0,0,0,0
47211,Falaknuma - Lingampalli Mathrubhoomi (LAdies Spl),Hyd,Hyderabad Suburban,SCR,FM,KACHEGUDA FALAKNUMA,LPI,LINGAMPALLI,37,1,20,09:50:00,08:30:00,47210,0,0,0,0,0,0
47214,Falaknuma - Lingampalli MMTS,Hyd,Hyderabad Suburban,SCR,FM,KACHEGUDA FALAKNUMA,LPI,LINGAMPALLI,37,1,15,12:50:00,11:35:00,47213,0,0,0,0,0,0
47216,Falaknuma - Lingampalli MMTS,Hyd,Hyderabad Suburban,SCR,FM,KACHEGUDA FALAKNUMA,LPI,LINGAMPALLI,37,1,25,15:55:00,14:30:00,47215,0,0,0,0,0,0
47218,Falaknuma - Lingampalli MMTS,Hyd,Hyderabad Suburban,SCR,FM,KACHEGUDA FALAKNUMA,LPI,LINGAMPALLI,37,1,15,19:10:00,17:55:00,47217,0,0,0,0,0,0
47220,Falaknuma - Lingampalli MMTS,Hyd,Hyderabad Suburban,SCR,FM,KACHEGUDA FALAKNUMA,LPI,LINGAMPALLI,37,1,15,22:20:00,21:05:00,47219,0,0,0,0,0,0
50104,Ratnagiri Dadar Passenger,Pass,Passenger,KR,RN,RATNAGIRI,DR,MUMBAI DADAR CENTRAL,422,8,50,14:20:00,05:30:00,50103,0,0,0,0,0,0
54306,Hapur Moradabad Passenger,Pass,Passenger,NR,HPU,HAPUR,MB,MORADABAD,118,2,45,22:15:00,19:30:00,54305,0,0,0,0,0,0
56214,TIRUPATI - CHAMARAJANAGAR Fast Passenger,Pass,Passenger,SWR,TPTY,TIRUPATI MAIN,CMNR,CHAMARAJANAGAR,535,15,55,12:50:00,20:55:00,56213,1,0,0,0,1,0
12393,Sampoorna Kranti Express,SF,Superfast,ER,RJPB,RAJENDRA NAGAR BIHAR,NDLS,NEW DELHI,1001,15,0,08:35:00,17:35:00,12394,1,1,1,1,0,0
15235,Howrah-Darbhanga Express,Exp,Express,ECR,HWH,HOWRAH JN,DBG,DARBHANGA JN,536,11,10,22:15:00,11:05:00,15236,1,1,1,0,0,0
18612,Varanasi-Ranchi Express,Exp,Express,SER,BSB,VARANASI JN,RNC,RANCHI,575,13,25,04:15:00,14:50:00,18611,1,0,0,0,0,0
19303,InterCity Express,Exp,Express,WR,RTM,RATLAM JN,BPL,BHOPAL JN,280,5,25,11:25:00,06:00:00,,0,0,0,0,0,0
47193,Lingampalli Falaknuma MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,FM,KACHEGUDA FALAKNUMA,37,1,30,22:00:00,20:30:00,,0,0,0,0,0,0
47194,Lingampalli Falaknuma MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,FM,KACHEGUDA FALAKNUMA,37,1,20,23:05:00,21:45:00,,0,0,0,0,0,0
47210,Lingampalli Falaknuma MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,FM,KACHEGUDA FALAKNUMA,37,1,15,18:45:00,17:30:00,47211,0,0,0,0,0,0
47212,Lingampalli Falaknuma MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,FM,KACHEGUDA FALAKNUMA,37,1,15,11:25:00,10:10:00,47211,0,0,0,0,0,0
47213,Lingampalli Falaknuma MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,FM,KACHEGUDA FALAKNUMA,37,1,20,08:15:00,06:55:00,47214,0,0,0,0,0,0
47215,Lingampalli Falaknuma MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,FM,KACHEGUDA FALAKNUMA,37,1,20,14:20:00,13:00:00,47214,0,0,0,0,0,0
47217,Lingampalli Falaknuma MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,FM,KACHEGUDA FALAKNUMA,37,1,15,17:45:00,16:30:00,47216,0,0,0,0,0,0
47219,Lingampalli Falaknuma MMTS,Hyd,Hyderabad Suburban,SCR,LPI,LINGAMPALLI,FM,KACHEGUDA FALAKNUMA,37,1,15,20:45:00,19:30:00,47218,0,0,0,0,0,0
50107,Sawantwadi Madgaon Passenger,Pass,Passenger,KR,SWV,SAWANTWADI ROAD,MAO,MADGAON,110,2,15,19:30:00,17:15:00,50108,0,0,0,0,0,0
50108,Madgaon Sawantwadi Passenger,Pass,Passenger,KR,MAO,MADGAON,SWV,SAWANTWADI ROAD,110,2,5,08:20:00,06:15:00,50107,0,0,0,0,0,0
51027,MumbaiCST-Pandharpur Fast Passenger,Pass,Passenger,CR,CSTM,MUMBAI CST,PVR,PANDHARPUR,429,10,45,09:40:00,22:55:00,51028,1,0,0,0,0,0
51028,Pandharpur-Mumbai Fast Passenger,Pass,Passenger,CR,PVR,PANDHARPUR,CSTM,MUMBAI CST,429,10,15,04:10:00,17:55:00,51027,1,0,0,0,0,0
51029,Bijapur Fast Passenger,Pass,Passenger,CR,CSTM,MUMBAI CST,BJP,BIJAPUR,565,13,55,12:50:00,22:55:00,51030,1,0,0,0,0,0
51030,Bijapur Mumbai Fast Passenger,Pass,Passenger,CR,BJP,BIJAPUR,CSTM,MUMBAI CST,564,13,10,04:10:00,15:00:00,51029,1,0,0,0,0,0
51033,Mumbai Sainagar Shirdi Fast Pass(Via Daund),Pass,Passenger,CR,CSTM,MUMBAI CST,SNSI,SAINAGAR SHIRDI,455,12,0,10:55:00,22:55:00,51034,1,1,0,0,0,0
51034,Sainagar Shirdi-Mumbai Fast Passenger(Via Daund),Pass,Passenger,CR,SNSI,SAINAGAR SHIRDI,CSTM,MUMBAI CST,455,11,30,04:10:00,16:40:00,51033,1,1,0,0,0,0
51116,Dhule Dadar Passenger Composite,Pass,Passenger,CR,DHI,Dhule,DR,MUMBAI DADAR CENTRAL,375,8,40,04:00:00,19:20:00,,1,1,0,0,0,0
51117,Katni Chopan Mix Passenger,Pass,Passenger,CR,KTE,KATNI,CPU,CHOPAN,326,8,50,19:05:00,10:15:00,51118,0,0,0,0,0,0
51118,Chopan Katni Passenger,Pass,Passenger,CR,CPU,CHOPAN,KTE,KATNI,326,9,30,16:45:00,07:15:00,51117,0,0,0,0,0,0
51135,Badnera Amravati Passenger,Pass,Passenger,CR,BD,BADNERA JN,AMI,Amravati,6,0,15,01:45:00,01:30:00,51136,0,0,0,0,0,0
51136,Amravati Badnera Passenger,Pass,Passenger,CR,AMI,Amravati,BD,BADNERA JN,6,0,15,02:30:00,02:15:00,51137,0,0,0,0,0,0
51137,Badnera Amravati Passenger,Pass,Passenger,CR,BD,BADNERA JN,AMI,Amravati,9,0,15,03:35:00,03:20:00,51136,0,0,0,0,0,0
51138,Amravati Badnera Passenger,Pass,Passenger,CR,AMI,Amravati,BD,BADNERA JN,6,0,15,04:25:00,04:10:00,51137,0,0,0,0,0,0
51139,Badnera Amravati Passenger,Pass,Passenger,CR,BD,BADNERA JN,AMI,Amravati,6,0,15,06:40:00,06:25:00,51140,0,0,0,0,0,0
51140,Amravati Badnera Passenger,Pass,Passenger,CR,AMI,Amravati,BD,BADNERA JN,6,0,15,07:20:00,07:05:00,51139,0,0,0,0,0,0
51141,Badnera Amravati Passenger,Pass,Passenger,CR,BD,BADNERA JN,AMI,Amravati,6,0,15,11:15:00,11:00:00,51142,0,0,0,0,0,0
51142,Amravati Badnera Passenger,Pass,Passenger,CR,AMI,Amravati,BD,BADNERA JN,6,0,15,12:00:00,11:45:00,51141,0,0,0,0,0,0
51145,Badnera Amravati Mix Passenger,Pass,Passenger,CR,BD,BADNERA JN,AMI,Amravati,6,0,15,18:15:00,18:00:00,51146,0,0,0,0,0,0
51146,Amravati Badnera Passenger,Pass,Passenger,CR,AMI,Amravati,BD,BADNERA JN,6,0,15,19:00:00,18:45:00,51145,0,0,0,0,0,0
51147,Badnera Amravati Passenger,Pass,Passenger,CR,BD,BADNERA JN,AMI,Amravati,6,0,15,20:05:00,19:50:00,51146,0,0,0,0,0,0
51148,Amravati Badnera Passenger,Pass,Passenger,CR,AMI,Amravati,BD,BADNERA JN,6,0,15,20:40:00,20:25:00,51147,0,0,0,0,0,0
51149,Badnera Amravati Passenger,Pass,Passenger,CR,BD,BADNERA JN,AMI,Amravati,6,0,15,23:10:00,22:55:00,51148,0,0,0,0,0,0
51150,Amravati Badnera Passenger,Pass,Passenger,CR,AMI,Amravati,BD,BADNERA JN,6,0,15,23:55:00,23:40:00,51149,0,0,0,0,0,0
51181,Devlali Bhusaval Passenger,Pass,Passenger,CR,DVL,DEVLALI,BSL,BHUSAVAL JN,262,5,30,10:20:00,04:50:00,51182,0,0,0,0,0,0
51182,Bhusaval Devlali Passenger,Pass,Passenger,CR,BSL,BHUSAVAL JN,DVL,DEVLALI,262,5,45,23:00:00,17:15:00,51181,0,0,0,0,0,0
51187,BHUSAVAL - KATNI Passenger,Pass,Passenger,CR,BSL,BHUSAVAL JN,KTE,KATNI,657,17,55,03:25:00,09:30:00,51188,1,0,0,0,0,0
51188,KATNI - BHUSAVAL Passenger,Pass,Passenger,CR,KTE,KATNI,BSL,BHUSAVAL JN,657,18,40,17:00:00,22:20:00,51187,0,0,0,0,0,0
51190,ALLAHABAD - ITARSI Passenger,Pass,Passenger,CR,ALD,ALLAHABAD JN,ET,ITARSI JN,611,20,30,15:30:00,19:00:00,51189,0,0,0,0,0,0
51197,Bhusaval Wardha Passenger,Pass,Passenger,CR,BSL,BHUSAVAL JN,WR,WARDHA JN,314,7,5,21:35:00,14:30:00,51198,0,0,0,0,0,0
51198,Wardha Bhusaval Passenger,Pass,Passenger,CR,WR,WARDHA JN,BSL,BHUSAVAL JN,314,9,0,08:00:00,23:00:00,51197,0,0,0,0,0,0
54316,Saharanpur Moradabad Passenger,Pass,Passenger,NR,SRE,SAHARANPUR,MB,MORADABAD,194,5,35,09:20:00,03:45:00,54315,0,0,0,0,0,0
54391,ALIGARH -  MORADABAD PASSENGER,Pass,Passenger,NR,ALJN,ALIGARH JN,MB,MORADABAD,142,5,10,09:30:00,04:20:00,54392,0,0,0,0,0,0
54396,NAJIBABAD - MORADABAD PASSENGER,Pass,Passenger,NR,NBD,NAJIBABAD JN,MB,MORADABAD,161,5,15,09:15:00,04:00:00,54395,0,0,0,0,0,0
12434,Delhi H.Nizamuddin-Chennai Central Rajdhani Expres,Raj,Rajdhani,NR,NZM,DELHI H NIZAMUDDIN,MAS,CHENNAI CENTRAL,2176,28,15,20:15:00,16:00:00,12433,0,1,1,1,0,0
50105,Diva Sawantwadi Passenger,Pass,Passenger,KR,DIVA,DIVA,SWV,SAWANTWADI ROAD,613,11,0,17:20:00,06:20:00,50106,0,0,0,0,0,0
51153,Mumbai Bhusaval Passenger,Pass,Passenger,CR,CSTM,MUMBAI CST,BSL,BHUSAVAL JN,442,12,30,17:50:00,05:20:00,51154,0,0,0,0,0,0
51154,Bhusaval Mumbai Passenger,Pass,Passenger,CR,BSL,BHUSAVAL JN,CSTM,MUMBAI CST,442,13,10,20:15:00,07:05:00,51153,0,0,0,0,0,0
51157,Bhusaval Itarsi Passenger,Pass,Passenger,CR,BSL,BHUSAVAL JN,ET,ITARSI JN,322,9,25,05:55:00,20:30:00,51158,0,0,0,0,0,0
51183,Bhusaval Amravati Passenger,Pass,Passenger,WCR,BSL,BHUSAVAL JN,AMI,Amravati,225,6,0,12:30:00,06:30:00,51284,0,0,0,0,0,0
51195,Wardha Balharshah Passenger,Pass,Passenger,CR,WR,WARDHA JN,BPQ,BALHARSHAH,132,3,15,10:30:00,07:15:00,,0,0,0,0,0,0
51254,Chhindwara Amla Passenger,Pass,Passenger,WCR,CWA,Chhindwara Junction,AMLA,AMLA JN,115,3,10,20:10:00,17:00:00,51253,0,0,0,0,0,0
51255,Junnor Deo Chhindwara Passenger,Pass,Passenger,WCR,JNO,Junnor Deo,CWA,Chhindwara Junction,47,1,30,16:00:00,14:30:00,51256,0,0,0,0,0,0
51256,Chhindwara Junnor Deo Passenger,Pass,Passenger,WCR,CWA,Chhindwara Junction,JNO,Junnor Deo,47,1,30,14:00:00,12:30:00,51255,0,0,0,0,0,0
51259,Wardha Nagpur Passenger,Pass,Passenger,WCR,WR,WARDHA JN,NGP,NAGPUR,78,2,7,20:15:00,18:08:00,51260,0,0,0,0,0,0
51260,Nagpur Wardha Passenger,Pass,Passenger,WCR,NGP,NAGPUR,WR,WARDHA JN,78,1,35,09:35:00,08:00:00,51259,0,0,0,0,0,0
51262,Wardha Amravati Passenger,Pass,Passenger,WCR,WR,WARDHA JN,AMI,Amravati,101,5,10,14:55:00,09:45:00,51261,0,0,0,0,0,0
51286,Nagpur Bhusaval Passenger,Pass,Passenger,WCR,NGP,NAGPUR,BSL,BHUSAVAL JN,392,10,5,14:55:00,04:50:00,51285,0,0,0,0,0,0
51293,Nagpur Amla Passenger,Pass,Passenger,CR,NGP,NAGPUR,AMLA,AMLA JN,168,4,20,22:35:00,18:15:00,51294,0,0,0,0,0,0
51294,Amla Nagpur Passenger,Pass,Passenger,CR,AMLA,AMLA JN,NGP,NAGPUR,168,4,45,09:15:00,04:30:00,51293,0,0,0,0,0,0
51323,Daund Baramati Shuttle,Pass,Passenger,CR,DD,DAUND JN,BRMT,Baramati,44,1,20,06:45:00,05:25:00,,0,0,0,0,0,0
51325,Pune-Daund Shuttle,Pass,Passenger,CR,PUNE,PUNE JN,DD,DAUND JN,76,1,50,11:30:00,09:40:00,,0,0,0,0,0,0
51327,Daund -Baramati Shuttle.,Pass,Passenger,CR,DD,DAUND JN,BRMT,Baramati,44,1,20,15:55:00,14:35:00,,0,0,0,0,0,0
51348,Baramati Daund Passenger,Pass,Passenger,CR,BRMT,Baramati,DD,DAUND JN,43,1,20,23:30:00,22:10:00,,0,0,0,0,0,0
51350,Daund-Pune Fast Shuttle,Pass,Passenger,CR,DD,DAUND JN,PUNE,PUNE JN,76,1,45,08:50:00,07:05:00,,0,0,0,0,0,0
51353,Pune -Daund Shuttle.,Pass,Passenger,CR,PUNE,PUNE JN,DD,DAUND JN,76,1,48,21:53:00,20:05:00,,0,0,0,0,0,0
51401,Pune Manmad Passenger(Via Daund),Pass,Passenger,CR,PUNE,PUNE JN,MMR,MANMAD JN,313,9,20,09:50:00,00:30:00,51402,1,0,0,0,0,0
51402,Manmad-Pune Passenger(Via Daund),Pass,Passenger,CR,MMR,MANMAD JN,PUNE,PUNE JN,313,9,40,07:35:00,21:55:00,51401,1,0,0,0,0,0
51405,Miraj- Castle Rock Passenger,Pass,Passenger,CR,MRJ,MIRAJ JN,CLR,CASTLE ROCK,213,5,50,23:15:00,17:25:00,51406,0,0,0,0,0,0
51406,Castle Rock Miraj Passenge,Pass,Passenger,CR,CLR,CASTLE ROCK,MRJ,MIRAJ JN,213,5,40,11:30:00,05:50:00,51405,0,0,0,0,0,0
51407,Miraj-Kolhapur Passenger,Pass,Passenger,CR,MRJ,MIRAJ JN,KOP,C SHAHU M RAJ KOLHAPUR TERM,47,1,15,18:10:00,16:55:00,51408,0,0,0,0,0,0
51408,Kolhapur Miraj Passenger,Pass,Passenger,CR,KOP,C SHAHU M RAJ KOLHAPUR TERM,MRJ,MIRAJ JN,47,1,25,22:55:00,21:30:00,51407,0,0,0,0,0,0
51411,Bellary-Dharwar Passenger,Pass,Passenger,CR,BAY,BELLARY JN,DWR,DHARWAR,229,6,15,20:35:00,14:20:00,,0,0,0,0,0,0
51412,Hubli Bellary Passenger,Pass,Passenger,CR,UBL,HUBLI JN,BAY,BELLARY JN,208,5,55,13:55:00,08:00:00,,0,0,0,0,0,0
51417,Karjat Pune Passenger,Pass,Passenger,CR,KJT,KARJAT,PUNE,PUNE JN,91,2,50,18:15:00,15:25:00,51418,0,0,0,0,0,0
51418,Pune Karjat Passenger,Pass,Passenger,CR,PUNE,PUNE JN,KJT,KARJAT,91,3,10,13:45:00,10:35:00,51417,0,0,0,0,0,0
51419,Miraj Hubli Passenger,Pass,Passenger,CR,MRJ,MIRAJ JN,UBL,HUBLI JN,280,7,30,15:00:00,07:30:00,51420,0,0,0,0,0,0
51420,Hubli Miraj Passenger,Pass,Passenger,CR,UBL,HUBLI JN,MRJ,MIRAJ JN,280,7,15,20:05:00,12:50:00,51419,0,0,0,0,0,0
51423,Igatpuri Manmad Shuttle,Pass,Passenger,CR,IGP,IGATPURI,MMR,MANMAD JN,123,2,25,20:35:00,18:10:00,51424,0,0,0,0,0,0
51424,Manmad Igatpuri Shuttle,Pass,Passenger,CR,MMR,MANMAD JN,IGP,IGATPURI,123,3,10,17:40:00,14:30:00,51423,0,0,0,0,0,0
51425,ParliVaijnath-Miraj Passenger,Pass,Passenger,CR,PRLI,PARLI VAIJNATH,MRJ,MIRAJ JN,438,11,10,18:20:00,07:10:00,51426,0,0,0,0,0,0
51426,Miraj-Parli Vaijnath Passenger,Pass,Passenger,CR,MRJ,MIRAJ JN,PRLI,PARLI VAIJNATH,438,9,30,06:00:00,20:30:00,51425,0,0,0,0,0,0
